Mod:Item:MetaData, Localized Name
nomilabs:solidifiedargon, Затвердевший аргон
nomilabs:solidifiedchlorine, Затвердевший хлор
nomilabs:solidifiedfluorine, Затвердевший фтор
nomilabs:solidifiedhelium, Затвердевший гелий
nomilabs:solidifiedhydrogen, Затвердевший водород
nomilabs:solidifiedkrypton, Затвердевший криптон
nomilabs:solidifiedmercury, Затвердевшая ртуть
nomilabs:solidifiedneon, Затвердевший неон
nomilabs:solidifiednitrogen, Затвердевший азот
nomilabs:solidifiedoxygen, Затвердевший водород
nomilabs:solidifiedradon, Затвердевший радий
nomilabs:solidifiedxenon, Затвердевший ксенон
nomilabs:stabilizedeinsteinium, Стабилизированный Энштейний
nomilabs:stabilizedberkelium, Стабилизированный Берклий
nomilabs:stabilizedneptunium, Стабилизированный Нептуний
nomilabs:stabilizedplutonium, Стабилизированный Плутоний
nomilabs:stabilizeduranium, Стабилизированный Уран
nomilabs:stabilizedcurium, Стабилизированный Кюрий
nomilabs:stabilizedcalifornium, Стабилизированный Калифорний
nomilabs:stabilizedamericium, Стабилизированный Америций
nomilabs:heartofauniverse, Сердце вселенной
nomilabs:creativeportabletankmold, Данные о творческом квантовом резервуаре
nomilabs:exoticmaterialscatalyst, Экзотический катализатор
nomilabs:eternalcatalyst, Катализатор вечности
nomilabs:ultimate_gem, Максимальная драгоценность
nomilabs:grainsofinnocence, Зерна невинности
nomilabs:radiumsalt, Радиевая соль
nomilabs:moondust, Лунная пыль
nomilabs:redstonearmorplate, Тяжелая редстоун пластина
nomilabs:carbonarmorplate, Тяжелая углеродная пластина
nomilabs:lapisarmorplate, Тяжелая лазуритовая пластина
nomilabs:netherstarsouth, Южный луч Звезды из Незера
nomilabs:netherstareast, Восточный луч Звезды из Незера
nomilabs:netherstarwest, Западный луч Звезды из Незера
nomilabs:densehydrogen, Плотный водород
nomilabs:ultradensehydrogen, Сверхплотный водород
nomilabs:industrial_rebreather_kit, Набор промышленного ребризера
nomilabs:magnetron, Магнетрон
nomilabs:tiny_coke, Крошечный коксовый уголь
nomilabs:pulsatingdust, Пульсирующая пыль
nomilabs:pulsatingmesh, Пульсирующая сеть
nomilabs:eightsmore, ВосьмеШ'мор-октош'мекер
nomilabs:sixteensmore, ШестадцатиШ'мор-гексаш'мекер
nomilabs:thirtytwosmore, ПолСтакоШ'мор-тритриаконташ'мекер
nomilabs:sixtyfoursmore, СтакоШ'мор-гексаконтатетраш'мекер
nomilabs:compressedoctadiccapacitor, Сжатый восьмислойный конденсатор
nomilabs:doublecompressedoctadiccapacitor, Дважды сжатый восьмислойный конденсатор
nomilabs:hand_framing_tool, Инструмент для обрамления
nomilabs:densemagma, Плотная магма
nomilabs:denseoilshale, Плотный нефтеносный песок
nomilabs:ultimate_power_storage, Максимальный накопитель
nomilabs:ultimate_generator, Максимальный генератор
nomilabs:microverse_casing, Микроверсиевая обшивка
nomilabs:excitationcoil, Отдающая катушка
nomilabs:block_dust, Блок пыли
openglider:hang_glider_part:0, Glider Wing (Left)
openglider:hang_glider_part:1, Glider Wing (Right)
openglider:hang_glider_part:2, Scaffolding
openglider:hang_glider_basic, Hang Glider
openglider:hang_glider_advanced, Advanced Hang Glider
snad:snad:0, Snad
snad:snad:1, Red Snad
supersoundmuffler:sound_muffler_bauble, Super Sound Muffler
supersoundmuffler:sound_muffler, Super Sound Muffler
toolbelt:belt, Пояс с инструментами
toolbelt:pouch, Поясная сумка
torchmaster:frozen_pearl, Ледяная жемчужина
torchmaster:mega_torch:0, Мега Факел
torchmaster:mega_torch:1, Негорящий Мега Факел
torchmaster:terrain_lighter, Осветитель местности
torchmaster:dread_lamp, Ужасная лампа
torchmaster:feral_flare_lantern, Полевой яркий фонарь
wct:wct, Бе�?проводной терминал �?оздани�?
wct:wct_creative, Творче�?кий бе�?проводной терминал �?оздани�?
wct:magnet_card, Магнитна�? карта
xtones:base, Xtone Tile
xtones:lamp_flat, Flat Lamp
xtones:agon:0, Agon 1
xtones:agon:1, Agon 2
xtones:agon:2, Agon 3
xtones:agon:3, Agon 4
xtones:agon:4, Agon 5
xtones:agon:5, Agon 6
xtones:agon:6, Agon 7
xtones:agon:7, Agon 8
xtones:agon:8, Agon 9
xtones:agon:9, Agon 10
xtones:agon:10, Agon 11
xtones:agon:11, Agon 12
xtones:agon:12, Agon 13
xtones:agon:13, Agon 14
xtones:agon:14, Agon 15
xtones:agon:15, Agon 16
xtones:azur:0, Azur 1
xtones:azur:1, Azur 2
xtones:azur:2, Azur 3
xtones:azur:3, Azur 4
xtones:azur:4, Azur 5
xtones:azur:5, Azur 6
xtones:azur:6, Azur 7
xtones:azur:7, Azur 8
xtones:azur:8, Azur 9
xtones:azur:9, Azur 10
xtones:azur:10, Azur 11
xtones:azur:11, Azur 12
xtones:azur:12, Azur 13
xtones:azur:13, Azur 14
xtones:azur:14, Azur 15
xtones:azur:15, Azur 16
xtones:bitt:0, Bitt 1
xtones:bitt:1, Bitt 2
xtones:bitt:2, Bitt 3
xtones:bitt:3, Bitt 4
xtones:bitt:4, Bitt 5
xtones:bitt:5, Bitt 6
xtones:bitt:6, Bitt 7
xtones:bitt:7, Bitt 8
xtones:bitt:8, Bitt 9
xtones:bitt:9, Bitt 10
xtones:bitt:10, Bitt 11
xtones:bitt:11, Bitt 12
xtones:bitt:12, Bitt 13
xtones:bitt:13, Bitt 14
xtones:bitt:14, Bitt 15
xtones:bitt:15, Bitt 16
xtones:cray:0, Cray 1
xtones:cray:1, Cray 2
xtones:cray:2, Cray 3
xtones:cray:3, Cray 4
xtones:cray:4, Cray 5
xtones:cray:5, Cray 6
xtones:cray:6, Cray 7
xtones:cray:7, Cray 8
xtones:cray:8, Cray 9
xtones:cray:9, Cray 10
xtones:cray:10, Cray 11
xtones:cray:11, Cray 12
xtones:cray:12, Cray 13
xtones:cray:13, Cray 14
xtones:cray:14, Cray 15
xtones:cray:15, Cray 16
xtones:fort:0, Fort 1
xtones:fort:1, Fort 2
xtones:fort:2, Fort 3
xtones:fort:3, Fort 4
xtones:fort:4, Fort 5
xtones:fort:5, Fort 6
xtones:fort:6, Fort 7
xtones:fort:7, Fort 8
xtones:fort:8, Fort 9
xtones:fort:9, Fort 10
xtones:fort:10, Fort 11
xtones:fort:11, Fort 12
xtones:fort:12, Fort 13
xtones:fort:13, Fort 14
xtones:fort:14, Fort 15
xtones:fort:15, Fort 16
xtones:glaxx:0, Glaxx 1
xtones:glaxx:1, Glaxx 2
xtones:glaxx:2, Glaxx 3
xtones:glaxx:3, Glaxx 4
xtones:glaxx:4, Glaxx 5
xtones:glaxx:5, Glaxx 6
xtones:glaxx:6, Glaxx 7
xtones:glaxx:7, Glaxx 8
xtones:glaxx:8, Glaxx 9
xtones:glaxx:9, Glaxx 10
xtones:glaxx:10, Glaxx 11
xtones:glaxx:11, Glaxx 12
xtones:glaxx:12, Glaxx 13
xtones:glaxx:13, Glaxx 14
xtones:glaxx:14, Glaxx 15
xtones:glaxx:15, Glaxx 16
xtones:iszm:0, Iszm 1
xtones:iszm:1, Iszm 2
xtones:iszm:2, Iszm 3
xtones:iszm:3, Iszm 4
xtones:iszm:4, Iszm 5
xtones:iszm:5, Iszm 6
xtones:iszm:6, Iszm 7
xtones:iszm:7, Iszm 8
xtones:iszm:8, Iszm 9
xtones:iszm:9, Iszm 10
xtones:iszm:10, Iszm 11
xtones:iszm:11, Iszm 12
xtones:iszm:12, Iszm 13
xtones:iszm:13, Iszm 14
xtones:iszm:14, Iszm 15
xtones:iszm:15, Iszm 16
xtones:jelt:0, Jelt 1
xtones:jelt:1, Jelt 2
xtones:jelt:2, Jelt 3
xtones:jelt:3, Jelt 4
xtones:jelt:4, Jelt 5
xtones:jelt:5, Jelt 6
xtones:jelt:6, Jelt 7
xtones:jelt:7, Jelt 8
xtones:jelt:8, Jelt 9
xtones:jelt:9, Jelt 10
xtones:jelt:10, Jelt 11
xtones:jelt:11, Jelt 12
xtones:jelt:12, Jelt 13
xtones:jelt:13, Jelt 14
xtones:jelt:14, Jelt 15
xtones:jelt:15, Jelt 16
xtones:korp:0, Korp 1
xtones:korp:1, Korp 2
xtones:korp:2, Korp 3
xtones:korp:3, Korp 4
xtones:korp:4, Korp 5
xtones:korp:5, Korp 6
xtones:korp:6, Korp 7
xtones:korp:7, Korp 8
xtones:korp:8, Korp 9
xtones:korp:9, Korp 10
xtones:korp:10, Korp 11
xtones:korp:11, Korp 12
xtones:korp:12, Korp 13
xtones:korp:13, Korp 14
xtones:korp:14, Korp 15
xtones:korp:15, Korp 16
xtones:kryp:0, Kryp 1
xtones:kryp:1, Kryp 2
xtones:kryp:2, Kryp 3
xtones:kryp:3, Kryp 4
xtones:kryp:4, Kryp 5
xtones:kryp:5, Kryp 6
xtones:kryp:6, Kryp 7
xtones:kryp:7, Kryp 8
xtones:kryp:8, Kryp 9
xtones:kryp:9, Kryp 10
xtones:kryp:10, Kryp 11
xtones:kryp:11, Kryp 12
xtones:kryp:12, Kryp 13
xtones:kryp:13, Kryp 14
xtones:kryp:14, Kryp 15
xtones:kryp:15, Kryp 16
xtones:lair:0, Lair 1
xtones:lair:1, Lair 2
xtones:lair:2, Lair 3
xtones:lair:3, Lair 4
xtones:lair:4, Lair 5
xtones:lair:5, Lair 6
xtones:lair:6, Lair 7
xtones:lair:7, Lair 8
xtones:lair:8, Lair 9
xtones:lair:9, Lair 10
xtones:lair:10, Lair 11
xtones:lair:11, Lair 12
xtones:lair:12, Lair 13
xtones:lair:13, Lair 14
xtones:lair:14, Lair 15
xtones:lair:15, Lair 16
xtones:lave:0, Lave 1
xtones:lave:1, Lave 2
xtones:lave:2, Lave 3
xtones:lave:3, Lave 4
xtones:lave:4, Lave 5
xtones:lave:5, Lave 6
xtones:lave:6, Lave 7
xtones:lave:7, Lave 8
xtones:lave:8, Lave 9
xtones:lave:9, Lave 10
xtones:lave:10, Lave 11
xtones:lave:11, Lave 12
xtones:lave:12, Lave 13
xtones:lave:13, Lave 14
xtones:lave:14, Lave 15
xtones:lave:15, Lave 16
xtones:mint:0, Mint 1
xtones:mint:1, Mint 2
xtones:mint:2, Mint 3
xtones:mint:3, Mint 4
xtones:mint:4, Mint 5
xtones:mint:5, Mint 6
xtones:mint:6, Mint 7
xtones:mint:7, Mint 8
xtones:mint:8, Mint 9
xtones:mint:9, Mint 10
xtones:mint:10, Mint 11
xtones:mint:11, Mint 12
xtones:mint:12, Mint 13
xtones:mint:13, Mint 14
xtones:mint:14, Mint 15
xtones:mint:15, Mint 16
xtones:myst:0, Myst 1
xtones:myst:1, Myst 2
xtones:myst:2, Myst 3
xtones:myst:3, Myst 4
xtones:myst:4, Myst 5
xtones:myst:5, Myst 6
xtones:myst:6, Myst 7
xtones:myst:7, Myst 8
xtones:myst:8, Myst 9
xtones:myst:9, Myst 10
xtones:myst:10, Myst 11
xtones:myst:11, Myst 12
xtones:myst:12, Myst 13
xtones:myst:13, Myst 14
xtones:myst:14, Myst 15
xtones:myst:15, Myst 16
xtones:reds:0, Reds 1
xtones:reds:1, Reds 2
xtones:reds:2, Reds 3
xtones:reds:3, Reds 4
xtones:reds:4, Reds 5
xtones:reds:5, Reds 6
xtones:reds:6, Reds 7
xtones:reds:7, Reds 8
xtones:reds:8, Reds 9
xtones:reds:9, Reds 10
xtones:reds:10, Reds 11
xtones:reds:11, Reds 12
xtones:reds:12, Reds 13
xtones:reds:13, Reds 14
xtones:reds:14, Reds 15
xtones:reds:15, Reds 16
xtones:reed:0, Reed 1
xtones:reed:1, Reed 2
xtones:reed:2, Reed 3
xtones:reed:3, Reed 4
xtones:reed:4, Reed 5
xtones:reed:5, Reed 6
xtones:reed:6, Reed 7
xtones:reed:7, Reed 8
xtones:reed:8, Reed 9
xtones:reed:9, Reed 10
xtones:reed:10, Reed 11
xtones:reed:11, Reed 12
xtones:reed:12, Reed 13
xtones:reed:13, Reed 14
xtones:reed:14, Reed 15
xtones:reed:15, Reed 16
xtones:roen:0, Roen 1
xtones:roen:1, Roen 2
xtones:roen:2, Roen 3
xtones:roen:3, Roen 4
xtones:roen:4, Roen 5
xtones:roen:5, Roen 6
xtones:roen:6, Roen 7
xtones:roen:7, Roen 8
xtones:roen:8, Roen 9
xtones:roen:9, Roen 10
xtones:roen:10, Roen 11
xtones:roen:11, Roen 12
xtones:roen:12, Roen 13
xtones:roen:13, Roen 14
xtones:roen:14, Roen 15
xtones:roen:15, Roen 16
xtones:sols:0, Sols 1
xtones:sols:1, Sols 2
xtones:sols:2, Sols 3
xtones:sols:3, Sols 4
xtones:sols:4, Sols 5
xtones:sols:5, Sols 6
